id,key,isPublic,Chinese,(Traditional),Chinese,(Simplified),English,,,,
1379,0,0,呼呼，终于找到你了。,,,,,,,,
1380,0,0,咦，你们不是中毒了嘛，为什么会在这里。,,,,,,,,
1381,0,0,我已经研制出了解毒的药剂了，看，我跟苏拉现在已经完全痊愈了。,,,,,,,,
1382,0,0,太好了，现在蜘蛛也消灭了，解毒药也研制出来了，任务完成了，哈哈。,,,,,,,,
1383,0,0,想的美，还有个问题，解毒药需要大量的蛇胆作为添加剂，时间长了病毒可能会变异，所以我们急着跑过来找你就是叫你去收集一些蛇胆。,,,,,,,,
1384,0,0,没问题，我这就去。,,,,,,,,
1385,0,0,对了，过了森林就是幽暗沼泽，那里有大量的毒蛇，你可以去那里收集。,,,,,,,,
1386,0,0,我一定尽快收集蛇胆带回去。,,,,,,,,
1387,0,0,都没休息又要继续上路了，悲催的我啊。,,,,,,,,
1388,0,0,有勞了！,,,,,,,,
1389,0,0,这里就是幽暗沼泽了，感觉好阴森恐怖。,,,,,,,,
1390,0,0,别感觉了，我负责剿灭蛇，你负责收集蛇胆。,,,,,,,,
1391,0,0,虽然不太情愿，但也只能这样了，唉。,,,,,,,,
1392,0,0,你有没有发现一个奇怪的情况，这里的蛇似乎都在往一个方向移动。,,,,,,,,
1393,0,0,难道是知道我们要来取蛇胆，吓跑了，哈哈哈。,,,,,,,,
1394,0,0,正经点，似乎是受到了某种召唤。,,,,,,,,
1395,0,0,别想这么多了，收集蛇胆要紧。,,,,,,,,
1396,0,0,呼，累死了，终于差不多快收集完成了。,,,,,,,,
1397,0,0,嗯，这次领了赏金一定要喝的痛快，然后美美的睡上几天，哈哈哈。,,,,,,,,
1398,0,0,那打起精神速度完成任务吧！！,,,,,,,,
1399,0,0,聚集的蛇越来越多了，肯定有问题。,,,,,,,,
1400,0,0,嗯，我也觉得，我们跟着过去看看。,,,,,,,,
1401,0,0,看见了吗，前方有一团光，蛇都被吸引到那边去了。,,,,,,,,
1402,0,0,好像是在进行什么仪式。,,,,,,,,
1403,0,0,走，我们过去看看！,,,,,,,,
1404,0,0,这，这什么情况……,,,,,,,,
1405,0,0,只见蛇群中间冒出一只三只头的巨蛇，似乎其他的蛇都融入它的身体。,,,,,,,,
1406,0,0,原来这个魔物在融合其他的蛇进行进化。,,,,,,,,
1407,0,0,进化？,,,,,,,,
1408,0,0,进化就是一种魔物通过融合相同的物种，从而形成更强大的物种。,,,,,,,,
1409,0,0,那如果它一直吃其他的蛇，那不是会变的非常强大。,,,,,,,,
1410,0,0,理论上是这样的。,,,,,,,,
1411,0,0,现在已经这么大了，那要赶紧灭了它才行，以绝后患。,,,,,,,,
1412,0,0,嗯，小心点，这蛇看着很毒。,,,,,,,,
1413,0,0,还挺耐打的嘛。,,,,,,,,
1414,0,0,遭了，让它跑走了。,,,,,,,,
1415,0,0,这样，我们分头行动，你把蛇胆送去给医生，我追上去消灭它。,,,,,,,,
1416,0,0,好的，你自己小心。,,,,,,,,
1417,0,0,蛇还在不断的往前面聚拢，估计还在继续进化。,,,,,,,,
1418,0,0,轰轰轰，远处传来巨响，一团巨大的黑影笼罩在大地上。,,,,,,,,
1419,0,0,这是什么声音？那，那是什么？不会是刚刚那只蛇吧。,,,,,,,,
1420,0,0,只见一只足有30米高的巨蛇屹立在XXX身旁，巨蛇有九个头，吐着蛇信，异常狰狞。,,,,,,,,
1421,0,0,哈哈哈，终于让我进化到最终形态了，卑微的人类，差点就被你破坏了，来吧，让你知道什么是真正的恐怖，哈哈哈！,,,,,,,,
1422,0,0,不，这不可能，怎么可能被人类战胜，呜哇哇哇~,,,,,,,,
1423,0,0,千万别低估了人类的力量！！,,,,,,,,
1424,0,0,对不起，薩隆大人，让您失望了。,,,,,,,,
1425,0,0,说完九头蛇消失了。,,,,,,,,
1426,0,0,又是薩隆，到底是什么人？为什么想不起来了？啊啊啊啊！！！,,,,,,,,
1427,0,0,这次的任务是独角兽捕获。,,,,,,,,
1428,0,0,独角兽是什么东西？,,,,,,,,
1429,0,0,是一种类似于马的魔物，特别的是他头上长了只角，这只角有着神奇的功效，可以用来净化水源，可是价值连城的东西。,,,,,,,,
1430,0,0,接到情报，在贫瘠之地有独角兽出没，我们这就出发吧。,,,,,,,,
1431,0,0,嗯嗯。,,,,,,,,
1432,0,0,找了一圈连个影子都没看到，唉~,,,,,,,,
1433,0,0,情报可靠吗？,,,,,,,,
1434,0,0,组织的情报机构从来没有出错过，应该可靠的吧，再四处找找吧。,,,,,,,,
1435,0,0,呼呼，已经走了这么久了，还是什么线索都没有，怎么找啊。,,,,,,,,
1436,0,0,情报说独角兽非常的敏捷和狡猾，很难找到的，不过这样毫无头绪的找也不是办法，要不然先回总部吧。,,,,,,,,
1437,0,0,嗯嗯。,,,,,,,,
1438,0,0,我的赏金啊，呜呜呜。,,,,,,,,
1439,0,0,咦，前面有个哭泣的小女孩，我们过去看看？,,,,,,,,
1440,0,0,好啊，说不定有什么线索。,,,,,,,,
1441,0,0,小朋友，你为什么一个人在这哭啊？,,,,,,,,
1442,0,0,我看到妖怪了，呜呜呜~,,,,,,,,
1443,0,0,啊，什么样子的妖怪？,,,,,,,,
1444,0,0,一只很高大长着角的马，我在院子里睡觉，醒来就看见她在趴在我身边，吓死我了。,,,,,,,,
1445,0,0,听描述一定就是独角兽了。,,,,,,,,
1446,0,0,嗯嗯，只是到哪里才能找到他呢？,,,,,,,,
1447,0,0,前几天我隔壁的小朋友也在院子里睡觉碰到过，大家都吓得不敢回家了。,,,,,,,,
1448,0,0,别怕，我们是来抓那只妖怪的，我们保证它以后再也不会出现了。,,,,,,,,
1449,0,0,谢谢，那我先回家了。,,,,,,,,
1450,0,0,分析下来独角兽应该喜欢接近睡觉的小女孩。,,,,,,,,
1451,0,0,我有个主意，哼哼~,,,,,,,,
1452,0,0,啊，你办法了？,,,,,,,,
1453,0,0,你到独角兽经常出没的地方假装睡觉，我躲在附近，待独角兽出现后我冲上去抓住他。,,,,,,,,
1454,0,0,呜呜呜，为了赏金只能这么办了。,,,,,,,,
1455,0,0,这里就是小女孩所说独角兽曾经出现过的地方了。,,,,,,,,
1456,0,0,那我先去前方當餌引誘獨角獸了，嗚嗚嗚。,,,,,,,,
1457,0,0,嗯嗯，別擔心，我随后就到。,,,,,,,,
1458,0,0,果然，独角兽躺在苏拉的边上。,,,,,,,,
1459,0,0,小獨角獸，找你找的好辛苦啊！,,,,,,,,
1460,0,0,嘶~~~~~~~~~~~~~,,,,,,,,
1461,0,0,看我怎么驯服你！！,,,,,,,,
1462,0,0,刚刚还挺温顺的，没想到瞬间变得这么暴躁。,,,,,,,,
1463,0,0,跟你的脾气很像！,,,,,,,,
1464,0,0,呜哇哇，你说什么！！！！！,,,,,,,,
1465,0,0,又有强大魔物出现！！,,,,,,,,
1466,0,0,？？？,,,,,,,,
1467,0,0,凄凉之地出现一只巨石怪，创世之翼派了好几个小组过去都失败了。,,,,,,,,
1468,0,0,如果我们能打倒这个魔物，那一定可以大大提升我们在创世之翼的地位了。,,,,,,,,
1469,0,0,我迫不及待了，出发吧。,,,,,,,,
1470,0,0,灭哈哈，又是创世之翼，竟然还敢过来！,,,,,,,,
1471,0,0,让你知道创世之翼的实力！！,,,,,,,,
1472,0,0,看不出来还是有两下子的嘛，不过我倒要谢谢你们让我获得新生了，哈哈哈~,,,,,,,,
1473,0,0,？？？,,,,,,,,
1474,0,0,……,,,,,,,,
1475,0,0,被打碎的巨石重新被拼了起來。,,,,,,,,
1476,0,0,有种继续来啊，哈哈哈。,,,,,,,,
1477,0,0,明明已经被打碎了，怎么还没死。,,,,,,,,
1478,0,0,不清楚，我们追上去看看。,,,,,,,,
1479,0,0,灭哈哈哈，愚蠢的人类，别再挣扎了，乖乖的滚回去吧。,,,,,,,,
1480,0,0,能打死你一次就能打死你第二次！,,,,,,,,
1481,0,0,不，不可能，怎么可能被人类打败！！！,,,,,,,,
1482,0,0,碎石又慢慢的组合起来。,,,,,,,,
1483,0,0,如果不怕死就跟过来，让你们见识我第三形态，哈哈哈。,,,,,,,,
1484,0,0,管你多少形态，打死你为止！！！,,,,,,,,
1485,0,0,灭哈哈哈哈，还真是一群不怕死的人，這次就成全你吧。,,,,,,,,
1486,0,0,第三次！,,,,,,,,
1487,0,0,为什么？为什么？,,,,,,,,
1488,0,0,好吧，那就让你见识我的最终形态，哈哈哈。,,,,,,,,
1489,0,0,还真没完没了了，唉。,,,,,,,,
1490,0,0,真是奇怪，这个巨石怪打不死啊。,,,,,,,,
1491,0,0,是啊，如果一直这么打下去得打到猴年马月啊，而且每一次都会变大变强不少。,,,,,,,,
1492,0,0,每次打散了石头都会重新拼起来，那如果把那些石头都打烂了你说还能拼的起来吗？,,,,,,,,
1493,0,0,好主意，我们试试。,,,,,,,,
1494,0,0,灭哈哈哈哈哈，这可是我的究极形态，是不是内心在颤抖啊！！,,,,,,,,
1495,0,0,这次看你怎么复活！！,,,,,,,,
1496,0,0,巨石怪被打散，大家纷纷把石头碾碎成粉末。,,,,,,,,
1497,0,0,啊啊啊啊啊啊！！！你们在干什么！！！！！不要啊啊啊啊！！！！,,,,,,,,
1498,0,0,哼哼，你还能再复活吗？咩灭哈哈哈哈~~~,,,,,,,,
1499,0,0,对不起薩隆大人，带我走吧。,,,,,,,,
1500,0,0,一道光闪过，巨石怪消失了。,,,,,,,,
1501,0,0,薩隆大人？,,,,,,,,
1502,0,0,每次这些魔物消失的时候都会提到YYY这个名字。,,,,,,,,
1503,0,0,这个名字我感觉好熟悉，好像想起了些什么，啊啊啊啊！！！头好疼！！,,,,,,,,
1504,0,0,额，你没事吧？,,,,,,,,
1505,0,0,没事，只是每次想起薩隆這個名字，我就有种很奇怪的感觉。,,,,,,,,
1506,0,0,可能薩隆曾经出现在你的记忆里把，先别想了，任务完成了，我们先回去吧。,,,,,,,,
1507,0,0,嗯嗯。,,,,,,,,
1508,0,0,因为上次巨石怪的任务表现卓越，我们现在可是创世之翼的明星战队了哦。,,,,,,,,
1509,0,0,哼哼，应该马上就能成为S级的赏金猎人了吧，哈哈哈！,,,,,,,,
1510,0,0,想的美。,,,,,,,,
1511,0,0,对了，这次组织给我们发布了A级任务哦！！！！,,,,,,,,
1512,0,0,哇，终于能做A级任务了啊，好兴奋！,,,,,,,,
1513,0,0,不过这次任务可是非常艰巨的，受军部委托，护送一大批魔石穿过格林沙漠区域，除了要应付各种魔物外，还有提防专门抢夺魔石的盗贼团。,,,,,,,,
1514,0,0,盗贼团？,,,,,,,,
1515,0,0,嗯，这些盗贼经常抢夺军部的魔石，因为这些盗贼神出鬼没，所以军部拿他们也没办法。,,,,,,,,
1516,0,0,倒是想见识下这个盗贼团，呵呵。,,,,,,,,
1517,0,0,呼，好大的风沙啊，不知道怎么才能穿过这片沙漠。,,,,,,,,
1518,0,0,喂，年轻人，你们这是要去哪里啊？,,,,,,,,
1519,0,0,老爷爷，我们想要穿过这片沙漠呢。,,,,,,,,
1520,0,0,要穿过格林沙漠可不简单啊，很容易就会迷路的，要不我把这头牛借给你们，他认识沙漠的路，让他带你们穿过沙漠吧。,,,,,,,,
1521,0,0,哞~~~~~,,,,,,,,
1522,0,0,真的啊，那真是太好了，谢谢老爷爷~,,,,,,,,
1523,0,0,没事，好多人进了这沙漠就出不去了，我担心你们出事。,,,,,,,,
1524,0,0,人间有真情啊，这样就不用担心路线了，还能帮我们扛一些物品，太好了。,,,,,,,,
1525,0,0,真是天上掉馅饼了，怎么总感觉有些可疑。,,,,,,,,
1526,0,0,呸呸呸，怎么说话的。,,,,,,,,
1527,0,0,那谢谢老爷爷，我们出发了。,,,,,,,,
1528,0,0,一路顺风！,,,,,,,,
1529,0,0,这沙漠怎么感觉路都是一样的。,,,,,,,,
1530,0,0,是啊，幸亏是有了这头牛，要不然肯定得迷路。,,,,,,,,
1531,0,0,不好了，碰上盗贼了。,,,,,,,,
1532,0,0,……,,,,,,,,
1533,0,0,乖乖的留下货物，放你们一条生路。,,,,,,,,
1534,0,0,你们就是专门抢夺魔石的盗贼团吗？,,,,,,,,
1535,0,0,什么盗贼团，我们叫魔盗团！！！！听清楚了吗？？？留下货物，回去跟军部说，魔石被魔盗团收走了。,,,,,,,,
1536,0,0,什么盗贼团魔盗团的，想拿走东西得先过我这关！,,,,,,,,
1537,0,0,身手不错，后会有期了，哈哈哈~,,,,,,,,
1538,0,0,嗯，就这么走了？,,,,,,,,
1539,0,0,不好，去看看货物还在吗。,,,,,,,,
1540,0,0,遭了，那只牛怎么不见了，货物可都在它身上？,,,,,,,,
1541,0,0,中计了，之前那个老頭肯定是跟他们一伙的，那只牛肯定也是受他们控制。,,,,,,,,
1542,0,0,就说天下没有掉馅饼的事吧。,,,,,,,,
1543,0,0,唉，大意了，我们得赶紧找回来这批货物，不然这些魔石流出去不知道又会造成什么危害了。,,,,,,,,
1544,0,0,事不宜迟，赶紧走吧。,,,,,,,,
1545,0,0,又热又渴，皮肤又晒黑了，我怎么这么可怜啊，呜呜呜~,,,,,,,,
1546,0,0,别抱怨了，现在也没退路了，只能往前走了。,,,,,,,,
1547,0,0,哇哇哇，我看见那头牛了！！！！！！！！！,,,,,,,,
1548,0,0,终于找到你这头死牛了，看我怎么收拾你！,,,,,,,,
1549,0,0,真厉害，竟然这么大沙漠也能被你们找到。,,,,,,,,
1550,0,0,还会说话，果然是异界魔物，受死吧。,,,,,,,,
1551,0,0,嗷嗷嗷~,,,,,,,,
1552,0,0,那批货物在哪里？,,,,,,,,
1553,0,0,真想不通你们为什么要帮军部卖命，劝你们回去吧，魔盗团你们斗不过的。,,,,,,,,
1554,0,0,快点说，穆特和货物在哪里？,,,,,,,,
1555,0,0,好吧，你们要送死我也不拦着，穿过前面的燃烧平原就是魔盗团的基地了，当然前提还要你们能活着走到那，哈哈。,,,,,,,,
1556,0,0,这里就是燃烧平原了啊，感觉好热啊，受不了了。,,,,,,,,
1557,0,0,是啊，比格林沙漠要热很多。,,,,,,,,
1558,0,0,不会热死在这把，呜呜呜。,,,,,,,,
1559,0,0,担心也是多余的，尽快穿过这片区域吧。,,,,,,,,
1560,0,0,额，我已经渴的不行了。,,,,,,,,
1561,0,0,前面有个民居，我们过去要点水喝。,,,,,,,,
1562,0,0,有人吗？,,,,,,,,
1563,0,0,什么事啊,,,,,,,,
1564,0,0,我们路过这里，想跟你讨点水喝。,,,,,,,,
1565,0,0,来来来，赶紧喝吧。,,,,,,,,
1566,0,0,你就是我们的救命恩人啊，喝了水精神好多了，嘿嘿。,,,,,,,,
1567,0,0,话说你们怎么会跑来这里的，因为突然变的很热，村子里的人都跑去其他地方了，我也正准备离开这呢。,,,,,,,,
1568,0,0,是发生什么事了吗？,,,,,,,,
1569,0,0,本来这里还是一片绿洲的，正因为前段时间来了个火焰兽，身上释放出大量的热量，最后把这里搞的像个火炉，村民们敢怒不敢言，只能默默的离开自己的家乡。,,,,,,,,
1570,0,0,岂有此理，竟然是魔物搞的鬼，你放心，我们来帮你们清除这只怪物。,,,,,,,,
1571,0,0,啊，真的吗？那实在是太感谢了！！,,,,,,,,
1572,0,0,对了，火焰兽全身都喷火，靠近它会被烫伤，你们可以从魔龙幼仔身上取得魔龙之翼，有了魔龙之翼就不怕它的火焰了。,,,,,,,,
1573,0,0,好的，那我们先去找魔龙之翼吧。,,,,,,,,
1574,0,0,穿过这个区域就有魔龙幼仔。,,,,,,,,
1575,0,0,出发吧。,,,,,,,,
1576,0,0,呼，终于找到你了。,,,,,,,,
1577,0,0,拿到魔龙之翼了，速度去消灭火焰兽吧。,,,,,,,,
1578,0,0,越来越热了，火焰兽应该就是在这里了，打起精神吧。,,,,,,,,
1579,0,0,幸好有魔龙之翼，要不肯定被热死了。,,,,,,,,
1580,0,0,呜~~~~~~~~~~~~,,,,,,,,
1581,0,0,竟敢侵入我的领地！！！！！,,,,,,,,
1582,0,0,什么你的领地，滚回你的魔界去吧！,,,,,,,,
1583,0,0,呜哇哇哇~~~,,,,,,,,
1584,0,0,说完火焰兽就消失了。,,,,,,,,
1585,0,0,终于凉快点了，呼呼~,,,,,,,,
1586,0,0,好了，下个区域就是魔盗团的基地了，出发！！！！！,,,,,,,,
1587,0,0,魔盜團很狡猾，基地估計也是在隱蔽的地方，看來有的找了。,,,,,,,,
1588,0,0,只能這樣了，唉~,,,,,,,,
1589,0,0,唉，累死了~,,,,,,,,
1590,0,0,我也是，这帮盗贼還真能藏。,,,,,,,,
1591,0,0,真是可恶，一定要抓到他们。,,,,,,,,
1592,0,0,嗚哈哈，終於找到了！！！！！,,,,,,,,
1593,0,0,哈哈，竟然被你们给找到了，创世之翼比我想象的要有毅力啊！,,,,,,,,
1594,0,0,少废话，把魔石交出来。,,,,,,,,
1595,0,0,那要看你有没有能耐了，如果能打贏我，魔石就還給你們！,,,,,,,,
1596,0,0,这回服了吧。,,,,,,,,
1597,0,0,服，把魔石还给他们！只是有一点我不明白，为什么你们创世之翼要做军部的走狗。,,,,,,,,
1598,0,0,军部控制魔石，暗地里做各种召唤实验，这些分散在各处的魔物都是他们召唤出来的。,,,,,,,,
1599,0,0,什么？你说这些来路不明的魔物都是军部召唤出来的？？？？,,,,,,,,
1600,0,0,据我们调查是这样的。,,,,,,,,
1601,0,0,这不可能，那他们的目的是什么？,,,,,,,,
1602,0,0,你知道英雄殿当年是怎样统一底比流斯大陆的么？,,,,,,,,
1603,0,0,就因为他们掌握了魔石以及召唤术，召唤魔物来对抗魔物，各国为了国民的安危所以才臣服于英雄殿的。,,,,,,,,
1604,0,0,而英雄殿为了巩固政权，一方面控制魔石产出，一方面研究更强大的召唤术。,,,,,,,,
1605,0,0,不可能，政府召唤魔物来袭击人民，如果是真的那就太可怕了。,,,,,,,,
1606,0,0,时间会证明一切，终有一天你会发现这一切都是事实。我期待着你们创世之翼有一天发现真相的时候能够站起来与英雄殿对抗。,,,,,,,,
1607,0,0,我们太渺小了，但创世之翼可以，也只有你们能推翻英雄殿的统治。,,,,,,,,
1608,0,0,放心，如果一切如你所说，我们不会再助纣为虐的！,,,,,,,,
1609,0,0,从你们身上我看到了希望，魔石还给你们，希望下次见面的时候我们能站在同一阵线上！兄弟们，走！,,,,,,,,
1610,0,0,看来我的直觉还是很准的，军部那帮人肯定不是好东西。,,,,,,,,
1611,0,0,但毕竟现在只是她的一面之词，还没有证据，这事先不要声张，我们暗中进行调查，如果真的像她说的那样，我们必须揭穿英雄殿虚伪的面纱。,,,,,,,,
1612,0,0,那这些魔石还要还给军部吗？,,,,,,,,
1613,0,0,那必须还了，我还要领取赏金呢，哈哈哈。,,,,,,,,
1614,0,0,本性又暴露了。,,,,,,,,
